user_uuid,question_code,question_text,question_number,category_id,category_name,option_id,option_select,option_code,option_text,block_number,weight,created_at
e0fcda19-b5f0-48ab-9188-1290167ce8cf,3_26,You’re not the only one tired of pretending it’s all exciting. Boredom is a form of honesty too.  What would make social media feel less annoying?,,3,Online_Life,,C,3_26_C,"C. A nap button. Like—“I’m here, but asleep.”",5,1.0,2025-08-08T06:09:43.024303
e0fcda19-b5f0-48ab-9188-1290167ce8cf,3_26,You’re not the only one tired of pretending it’s all exciting. Boredom is a form of honesty too.  What would make social media feel less annoying?,,3,Online_Life,,E,3_26_E,E. A “seen it already” filter. Like—please stop showing me the same 4 trends on loop.,5,1.0,2025-08-08T06:09:43.024303
e0fcda19-b5f0-48ab-9188-1290167ce8cf,3_26,You’re not the only one tired of pretending it’s all exciting. Boredom is a form of honesty too.  What would make social media feel less annoying?,,3,Online_Life,,A,3_26_A,"A. Less “perfect” life updates, more weird confessions",5,1.0,2025-08-08T06:09:43.024303
e0fcda19-b5f0-48ab-9188-1290167ce8cf,3_26,You’re not the only one tired of pretending it’s all exciting. Boredom is a form of honesty too.  What would make social media feel less annoying?,,3,Online_Life,,D,3_26_D,D. Everyone agreeing to chill on their birthday posts,5,1.0,2025-08-08T06:09:43.024303
e0fcda19-b5f0-48ab-9188-1290167ce8cf,3_26,You’re not the only one tired of pretending it’s all exciting. Boredom is a form of honesty too.  What would make social media feel less annoying?,,3,Online_Life,,B,3_26_B,B. No follower counts. Just vibes.,5,1.0,2025-08-08T06:09:43.024303
e0fcda19-b5f0-48ab-9188-1290167ce8cf,3_26,You’re not the only one tired of pretending it’s all exciting. Boredom is a form of honesty too.  What would make social media feel less annoying?,,3,Online_Life,,OTHER,3_26_OTHER,Other,5,1.0,2025-08-08T06:09:43.024303
e0fcda19-b5f0-48ab-9188-1290167ce8cf,5_1,Some strengths don’t shout. But they’re real—and they carry people more than anyone knows. What’s your lowkey superpower no one sees?,,5,Lowkey,,B,5_1_B,B. Chaos? I stay ice cold.,1,1.0,2025-08-09T06:09:43.024374
e0fcda19-b5f0-48ab-9188-1290167ce8cf,5_1,Some strengths don’t shout. But they’re real—and they carry people more than anyone knows. What’s your lowkey superpower no one sees?,,5,Lowkey,,A,5_1_A,A. People chill out when I’m around. No idea why.,1,1.0,2025-08-09T06:09:43.024374
e0fcda19-b5f0-48ab-9188-1290167ce8cf,5_1,Some strengths don’t shout. But they’re real—and they carry people more than anyone knows. What’s your lowkey superpower no one sees?,,5,Lowkey,,C,5_1_C,C. I read rooms like spoilers.,1,1.0,2025-08-09T06:09:43.024374
e0fcda19-b5f0-48ab-9188-1290167ce8cf,5_1,Some strengths don’t shout. But they’re real—and they carry people more than anyone knows. What’s your lowkey superpower no one sees?,,5,Lowkey,,OTHER,5_1_OTHER,Or maybe it’s something weird but real:,1,1.0,2025-08-09T06:09:43.024374
e0fcda19-b5f0-48ab-9188-1290167ce8cf,5_4,You walk into a room where everyone’s louder than you. What do you do?,,5,Lowkey,,B,5_4_B,B. Sit. Stare. Wait for everyone tire themselves out.,1,1.0,2025-08-12T06:09:43.024388
e0fcda19-b5f0-48ab-9188-1290167ce8cf,5_2,Being around people all the time is a lot. There’s no wrong way to recharge—just your way. What do you do when you need a break from everyone?,,5,Lowkey,,B,5_2_B,B. One person. Zero pressure.,2,1.0,2025-08-24T06:09:43.024406
e0fcda19-b5f0-48ab-9188-1290167ce8cf,5_2,Being around people all the time is a lot. There’s no wrong way to recharge—just your way. What do you do when you need a break from everyone?,,5,Lowkey,,C,5_2_C,C. Walk it off.,2,1.0,2025-08-24T06:09:43.024406
e0fcda19-b5f0-48ab-9188-1290167ce8cf,5_2,Being around people all the time is a lot. There’s no wrong way to recharge—just your way. What do you do when you need a break from everyone?,,5,Lowkey,,OTHER,5_2_OTHER,Or your own way to vanish:,2,1.0,2025-08-24T06:09:43.024406
e0fcda19-b5f0-48ab-9188-1290167ce8cf,5_2,Being around people all the time is a lot. There’s no wrong way to recharge—just your way. What do you do when you need a break from everyone?,,5,Lowkey,,D,5_2_D,D. Vanish. No texts. No talk.,2,1.0,2025-08-24T06:09:43.024406
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_1,Want to know what other teens did this summer? Answer this question and see how your summer compares.  What did you actually do this summer? (Check all that apply),,6,Personal,,B,6_1_B,"B. I did a creative or sports camp (art, coding, music, basketball, etc.)",1,1.0,2025-08-02T06:09:43.024428
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_1,Want to know what other teens did this summer? Answer this question and see how your summer compares.  What did you actually do this summer? (Check all that apply),,6,Personal,,E,6_1_E,E. I attended a college prep or academic program,1,1.0,2025-08-02T06:09:43.024428
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_1,Want to know what other teens did this summer? Answer this question and see how your summer compares.  What did you actually do this summer? (Check all that apply),,6,Personal,,H,6_1_H,H. I mostly stayed home,1,1.0,2025-08-02T06:09:43.024428
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_1,Want to know what other teens did this summer? Answer this question and see how your summer compares.  What did you actually do this summer? (Check all that apply),,6,Personal,,OTHER,6_1_OTHER,Other,1,1.0,2025-08-02T06:09:43.024428
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_1,Want to know what other teens did this summer? Answer this question and see how your summer compares.  What did you actually do this summer? (Check all that apply),,6,Personal,,F,6_1_F,F. I did something else that changed me,1,1.0,2025-08-02T06:09:43.024428
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_1,Want to know what other teens did this summer? Answer this question and see how your summer compares.  What did you actually do this summer? (Check all that apply),,6,Personal,,A,6_1_A,A. I went to summer camp,1,1.0,2025-08-02T06:09:43.024428
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_2,"Everyone looks forward to summer—no school, more freedom. This summer had a mood you didn’t see coming… Share yours and see what surprised other teens too.  What’s one thing you didn’t expect to feel this summer?",,6,Personal,,OTHER,6_2_OTHER,Other,1,1.0,2025-08-27T06:09:43.024442
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_2,"Everyone looks forward to summer—no school, more freedom. This summer had a mood you didn’t see coming… Share yours and see what surprised other teens too.  What’s one thing you didn’t expect to feel this summer?",,6,Personal,,A,6_2_A,A. Peace,1,1.0,2025-08-27T06:09:43.024442
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_2,"Everyone looks forward to summer—no school, more freedom. This summer had a mood you didn’t see coming… Share yours and see what surprised other teens too.  What’s one thing you didn’t expect to feel this summer?",,6,Personal,,B,6_2_B,B. Confidence,1,1.0,2025-08-27T06:09:43.024442
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_2,"Everyone looks forward to summer—no school, more freedom. This summer had a mood you didn’t see coming… Share yours and see what surprised other teens too.  What’s one thing you didn’t expect to feel this summer?",,6,Personal,,D,6_2_D,D. Loneliness (even when I wasn’t alone),1,1.0,2025-08-27T06:09:43.024442
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_2,"Everyone looks forward to summer—no school, more freedom. This summer had a mood you didn’t see coming… Share yours and see what surprised other teens too.  What’s one thing you didn’t expect to feel this summer?",,6,Personal,,C,6_2_C,C. Growing up.,1,1.0,2025-08-27T06:09:43.024442
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_2,"Everyone looks forward to summer—no school, more freedom. This summer had a mood you didn’t see coming… Share yours and see what surprised other teens too.  What’s one thing you didn’t expect to feel this summer?",,6,Personal,,E,6_2_E,E. Disappointment,1,1.0,2025-08-27T06:09:43.024442
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_3,"You know that feeling when you’re not performing, not shrinking—just being?  When do you feel most like yourself?",,6,Personal,,B,6_3_B,"B. When I’m doing something creative—music, art, building, cooking, anything.",1,1.0,2025-08-23T06:09:43.024451
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_3,"You know that feeling when you’re not performing, not shrinking—just being?  When do you feel most like yourself?",,6,Personal,,C,6_3_C,C. When I’m around someone who really gets me.,1,1.0,2025-08-23T06:09:43.024451
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_3,"You know that feeling when you’re not performing, not shrinking—just being?  When do you feel most like yourself?",,6,Personal,,OTHER,6_3_OTHER,Other,1,1.0,2025-08-23T06:09:43.024451
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_3,"You know that feeling when you’re not performing, not shrinking—just being?  When do you feel most like yourself?",,6,Personal,,D,6_3_D,"D. When I’m helping someone, even in a small way.",1,1.0,2025-08-23T06:09:43.024451
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_3,"You know that feeling when you’re not performing, not shrinking—just being?  When do you feel most like yourself?",,6,Personal,,A,6_3_A,"A. When I’m deep in thought—reading, writing, or just daydreaming.",1,1.0,2025-08-23T06:09:43.024451
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_9,What makes you feel confident in who you are? [playlist:Believe],,6,Personal,,C,6_9_C,C. When I make people laugh or surprise them with ideas.,1,1.0,2025-08-26T06:09:43.024463
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_9,What makes you feel confident in who you are? [playlist:Believe],,6,Personal,,A,6_9_A,A. When my mind feels clear and I’m not trying to prove anything.,1,1.0,2025-08-26T06:09:43.024463
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_9,What makes you feel confident in who you are? [playlist:Believe],,6,Personal,,E,6_9_E,E. I’m not sure I’ve ever really felt confident.,1,1.0,2025-08-26T06:09:43.024463
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_9,What makes you feel confident in who you are? [playlist:Believe],,6,Personal,,B,6_9_B,B. When I’m doing something I love and feel proud of.,1,1.0,2025-08-26T06:09:43.024463
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_9,What makes you feel confident in who you are? [playlist:Believe],,6,Personal,,OTHER,6_9_OTHER,Or maybe it’s something else that lifts you up:,1,1.0,2025-08-26T06:09:43.024463
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_31,"When things feel bad, who do you want to be?",,6,Personal,,A,6_31_A,A. Someone who stays calm and kind.,2,1.0,2025-08-22T06:09:43.024489
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_31,"When things feel bad, who do you want to be?",,6,Personal,,C,6_31_C,C. Someone who understands how to heal.,2,1.0,2025-08-22T06:09:43.024489
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_31,"When things feel bad, who do you want to be?",,6,Personal,,OTHER,6_31_OTHER,Other,2,1.0,2025-08-22T06:09:43.024489
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_31,"When things feel bad, who do you want to be?",,6,Personal,,E,6_31_E,E. Someone who doesn’t fall apart.,2,1.0,2025-08-22T06:09:43.024489
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_10,What’s something you regret not doing?,,6,Personal,,A,6_10_A,A. Saying something—or doing something—when it really mattered.,3,1.0,2025-07-30T06:09:43.024498
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_10,What’s something you regret not doing?,,6,Personal,,C,6_10_C,C. Asking for help before things got too hard.,3,1.0,2025-07-30T06:09:43.024498
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_10,What’s something you regret not doing?,,6,Personal,,B,6_10_B,B. Telling someone how much they meant to me.,3,1.0,2025-07-30T06:09:43.024498
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_11,What’s something you regret doing?,,6,Personal,,B,6_11_B,B. Hurting someone I actually cared about.,3,1.0,2025-08-19T06:09:43.024505
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_11,What’s something you regret doing?,,6,Personal,,C,6_11_C,C. Making it a joke when it really wasn’t funny.,3,1.0,2025-08-19T06:09:43.024505
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_11,What’s something you regret doing?,,6,Personal,,A,6_11_A,A. Letting my fear decide for me.,3,1.0,2025-08-19T06:09:43.024505
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_11,What’s something you regret doing?,,6,Personal,,OTHER,6_11_OTHER,Other,3,1.0,2025-08-19T06:09:43.024505
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_11,What’s something you regret doing?,,6,Personal,,F,6_11_F,F. I did something reckless—and it could’ve ended badly.,3,1.0,2025-08-19T06:09:43.024505
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_25,"If you could pack one emotion in your backpack forever, what would it be?",,6,Personal,,B,6_25_B,B. Curiosity,3,1.0,2025-08-20T06:09:43.024514
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_25,"If you could pack one emotion in your backpack forever, what would it be?",,6,Personal,,E,6_25_E,E. Hope,3,1.0,2025-08-20T06:09:43.024514
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_25,"If you could pack one emotion in your backpack forever, what would it be?",,6,Personal,,C,6_25_C,C. Calm,3,1.0,2025-08-20T06:09:43.024514
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_25,"If you could pack one emotion in your backpack forever, what would it be?",,6,Personal,,OTHER,6_25_OTHER,Other,3,1.0,2025-08-20T06:09:43.024514
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_25,"If you could pack one emotion in your backpack forever, what would it be?",,6,Personal,,D,6_25_D,D. Joy,3,1.0,2025-08-20T06:09:43.024514
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_28,Think about something hard you’ve been through. What helped you get through it?,,6,Personal,,OTHER,6_28_OTHER,Other,3,1.0,2025-08-12T06:09:43.024522
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_29,What gives you energy when you feel drained?,,6,Personal,,E,6_29_E,E. Creating something—anything.,3,1.0,2025-08-19T06:09:43.024527
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_29,What gives you energy when you feel drained?,,6,Personal,,OTHER,6_29_OTHER,Other,3,1.0,2025-08-19T06:09:43.024527
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_14,What do you do when your brain needs a break?,,6,Personal,,C,6_14_C,C. Scroll memes and laugh until I forget everything.,4,1.0,2025-08-19T06:09:43.024538
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_14,What do you do when your brain needs a break?,,6,Personal,,B,6_14_B,"B. Go for a walk, sports, do something that moves my body.",4,1.0,2025-08-19T06:09:43.024538
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_14,What do you do when your brain needs a break?,,6,Personal,,D,6_14_D,D. Put on headphones and zone out to music.,4,1.0,2025-08-19T06:09:43.024538
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_14,What do you do when your brain needs a break?,,6,Personal,,OTHER,6_14_OTHER,Other,4,1.0,2025-08-19T06:09:43.024538
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_14,What do you do when your brain needs a break?,,6,Personal,,A,6_14_A,A. Shut off everything and lie down.,4,1.0,2025-08-19T06:09:43.024538
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_17,What’s something you’re dealing with that your parents didn’t at your age?,,6,Personal,,C,6_17_C,"C. Competing with everyone, not just kids in my school.",5,1.0,2025-08-10T06:09:43.024557
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_17,What’s something you’re dealing with that your parents didn’t at your age?,,6,Personal,,D,6_17_D,D. No idea.  Maybe they had it just as hard.,5,1.0,2025-08-10T06:09:43.024557
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_17,What’s something you’re dealing with that your parents didn’t at your age?,,6,Personal,,OTHER,6_17_OTHER,Other,5,1.0,2025-08-10T06:09:43.024557
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_17,What’s something you’re dealing with that your parents didn’t at your age?,,6,Personal,,B,6_17_B,"B. Being connected all the time, seeing too much, too soon, the internet shows everything.",5,1.0,2025-08-10T06:09:43.024557
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_18,What do you wish adults understood about being a teen?,,6,Personal,,A,6_18_A,A. It’s way harder than they remember—we’re overwhelmed.,5,1.0,2025-08-02T06:09:43.024567
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_18,What do you wish adults understood about being a teen?,,6,Personal,,OTHER,6_18_OTHER,Other,5,1.0,2025-08-02T06:09:43.024567
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_19,Forget about parties—what do you wish politicians actually understood about your life?,,6,Personal,,C,6_19_C,C. Most adults fight for their own interests. Who’s fighting for our interests and our future?,5,1.0,2025-08-25T06:09:43.024573
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_19,Forget about parties—what do you wish politicians actually understood about your life?,,6,Personal,,A,6_19_A,A. That mental health isn’t just a buzzword—it’s survival.,5,1.0,2025-08-25T06:09:43.024573
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_35,When someone talks behind your back,,6,Personal,,B,6_35_B,B. I talked to a friend I trust.,7,1.0,2025-08-22T06:09:43.024602
e0fcda19-b5f0-48ab-9188-1290167ce8cf,6_35,When someone talks behind your back,,6,Personal,,A,6_35_A,A. I confronted them.,7,1.0,2025-08-22T06:09:43.024602
